at_Q80_time_2	at_Q80_time_6	at_Q80_time_10	at_Q92_time_2	at_Q92_time_6	at_Q92_time_10	at_Q111_time_2	at_Q111_time_6	at_Q111_time_10	at_Q140_time_2	at_Q140_time_6	at_Q140_time_10	at_Q175_time_2	at_Q175_time_6	at_Q175_time_10
Psmc2	0.08490631	0.01450158	0.04355588	0.05116318	0.05939074	0.02681118	0.03564856	-0.03605701	-0.05290774	-0.03187765	-0.002798524	0.04392471	0.02370341	-0.008602889	0.07078755
Psmc3	0.03654985	0.005845795	0.04470365	0.04246493	0.07052296	0.04963889	0.05661529	0.01791975	0.02510436	0.003769551	0.02568835	0.1325377	0.04099935	0.02515943	0.1356551
Psmc3ip	0.0001522765	0.01228894	0.1152239	0.03628316	0.1020588	0.09181245	0.03198635	0.03179762	0.3090771	0.01537308	0.1003942	0.3310467	0.03916478	0.09421405	0.3468726
Psmc4	0.06474332	0.02446237	0.05940598	0.09088813	0.0415232	0.03980082	0.07545156	0.01527241	0.05385499	0.0589773	0.0292813	0.1290985	0.1143496	0.02971753	0.1057463
Psmc5	0.04260911	-0.007544259	0.05740905	0.06152677	0.06497012	0.03788884	0.1019898	-0.0164086	-0.03065018	0.06002775	-0.02679728	0.06957138	0.05117023	-0.01005947	0.03236363
Psmc6	0.01555451	0.01254319	0.0279311	-0.0158789	0.03875993	0.07164104	-0.01903112	0.01325314	0.07983029	0.007705438	0.0130287	0.1207362	0.03177028	0.06773246	0.1283964
Psmd1	-0.007220175	0.006822498	-0.04683156	-0.003228515	0.02005074	0.004785167	-0.0009137198	-0.02346282	0.0359811	-0.007416344	0.04783158	0.1178431	-0.003290725	0.06108161	0.1626182
Psmd12	0.03251445	-0.01983192	0.02429772	0.02664957	0.04360535	0.05328457	0.04273071	0.008935642	0.03476477	0.02475346	0.01798466	0.1014436	0.03263633	0.05452768	0.1027906
Psmd13	0.01213938	0.01077467	0.03553451	0.05524887	0.06816917	0.0439587	0.0496727	0.001863512	0.06038408	0.006780645	0.03258397	0.07814106	0.04179613	-0.004094953	0.1002477
Psmd2	0.01962413	0.005614392	0.01720319	0.03683501	0.03304117	0.001671105	0.03058781	-0.02083898	0.02429584	-0.005168453	0.01680044	0.08234577	0.03552824	0.03732591	0.09325661
Psmd5	0.02190088	-0.0361463	-0.08267735	-0.02785573	-0.02212299	-0.0791445	-0.004963344	-0.032516	-0.04064535	0.001477373	-0.004493225	-0.0205019	-0.02375437	0.01030645	0.01665993
Psmd6	0.01663422	-0.0278316	0.1056526	0.01834658	0.01048598	0.08156215	0.02986017	-0.01171241	0.04733025	-0.005108579	0.03962815	0.1387669	0.03515955	0.05098759	0.1427578
Psmd7	0.07885458	0.001145667	0.03500082	0.05155843	0.01279352	0.008191477	0.04553089	-0.01178866	0.02440519	0.01365688	0.02198125	0.075149	0.0693607	0.01027742	0.09238599
Psmd8	-0.01546562	-0.0127073	0.06220472	0.06586164	0.04632218	0.1028368	0.05007298	0.01690908	0.07682852	0.003193545	0.02126806	0.1162499	0.02909799	0.0399712	0.07670496
Psmd9	-0.01260031	-0.02798902	0.06434695	0.0530331	0.04760743	0.00508594	-9.61744e-05	0.01946798	0.08451371	0.001081258	0.02100562	0.08901379	0.04896754	0.03382764	0.06654473
Psme1	-0.04489231	0.01205116	-0.007326783	-0.007958253	0.05985948	0.03734904	-0.08092611	0.05538096	0.1681616	0.004938233	0.1709702	0.2346748	0.08962815	0.1663794	0.3194215
Psme2	0.01332652	0.01732855	0.06614066	0.004074369	0.01260283	0.05879659	0.03948697	0.08685187	0.1484845	0.0540112	0.09768352	0.2307742	0.09627173	0.1049868	0.2492006
Psme2b	-0.02311537	0.03262936	-0.003318752	-0.01609394	-0.05179728	0.01213162	-0.03722135	-0.02787857	0.04196076	-0.04397832	-0.009594261	0.01846368	-0.09008277	-0.008969944	0.00590866
Psmg2	-0.04705659	-0.01159943	0.01894602	-0.004557573	0.0630251	0.01861582	0.006567264	-0.005580413	-0.03971303	-0.05621607	0.02491406	0.05772291	-0.01194441	0.02310554	0.03458804
Psmg3	0.06027472	-0.01565624	0.1008249	0.06920629	0.1296925	0.1328553	0.06497543	0.05749474	0.1702566	0.08516359	0.05943891	0.2298282	0.1298443	0.08559738	0.1857867
Pspc1	0.03931498	0.0440549	0.07245855	0.03475372	0.04573291	0.03645431	0.007974813	0.0474792	0.03998985	-0.013509	0.1448404	0.1135252	0.01410448	0.119537	0.1096231
Psph	0.000879625	-0.0276845	0.008378843	0.01499565	0.02221102	-0.004984777	-0.003026309	-0.05718275	-0.007992594	-0.02162958	-0.03484807	-0.03033453	-0.02318179	-0.05435326	-0.1025395
Pstk	-0.06583591	0.01387244	0.02088552	0.01434042	0.07223988	0.1004406	0.0235634	0.1054457	0.1191612	-0.01304658	0.08421745	0.170324	-0.03961542	0.09127992	0.05856748
Pstpip2	-0.06372682	-0.02175356	-0.1228556	-0.04928787	0.05022594	-0.1644942	-0.009999828	0.007916997	-0.1370289	-0.02239607	-0.108836	-0.1903518	-0.05975404	-0.102071	-0.217254
Ptafr	0.03893343	0.0314401	-0.08099617	0.0174375	-0.08961955	0.06662939	0.02222202	-0.03927924	0.01746208	0.01176725	-0.1890575	0.001194894	-0.009425873	-0.1526659	0.000848234
Ptar1	0.06007708	0.03307886	-0.1409069	-0.0168052	-0.07087018	0.005827958	-0.02194482	0.02652878	0.04666584	0.08898062	0.04277034	0.009527848	0.004821177	0.04117786	-0.1388594
Ptbp1	-0.02022157	0.006206249	-0.01055599	-0.02021436	0.004243262	-0.03738851	-0.0448523	-0.03307684	-0.02509805	-0.02262314	-0.04318726	-0.01962729	-0.009111436	-0.06944911	0.02663598
Ptbp2	-0.04552342	-0.006831659	-0.002695339	-0.01920471	0.01895324	0.03319054	-0.06421842	-0.01262534	0.06660922	-0.02762031	0.03807819	0.04340556	0.01310402	0.0534115	0.06619155
Ptbp3	-0.008077751	-0.01369743	-0.03601278	-0.03892378	-0.06390299	0.05273968	-0.05336353	-0.04791587	0.07731933	-0.01919117	0.02231017	0.02188954	-0.002794838	0.003395028	0.09800853
Ptcd1	0.0397988	-0.04808385	-0.04284513	0.09502229	-0.0430574	-0.218635	0.03930514	-0.2047329	-0.4538998	-0.01101512	-0.1852003	-0.4794782	-0.09974444	-0.2078339	-0.474701
Ptcd2	0.02609038	-0.02408393	0.02240026	-0.009255507	0.009828198	0.04075662	0.02854086	0.01682917	0.01951201	-0.005440103	0.04246268	0.06439945	0.0189379	0.06001735	0.03128589
Ptcd3	-0.02536502	-0.008716546	-0.005155919	-0.02103898	0.01859564	0.02537471	-0.00188981	0.005034527	-0.03014252	-0.006501275	0.006270909	0.006816606	-0.002470611	-0.00109589	-0.06366704
Ptch1	-0.04645246	-0.02600219	-0.1789733	-0.107087	-0.07782275	-0.1673668	-0.09552732	-0.03832904	-0.1583831	-0.06082821	-0.1003607	-0.2423769	-0.1475484	-0.06062531	-0.2305128
Ptch2	-0.01870614	0.01760359	-0.04189134	0.05821277	-0.08405946	-0.2094934	-0.03558534	-0.1228943	-0.659262	-0.03230515	-0.2004654	-1.002212	-0.1026954	-0.2202724	-1.055243
Ptchd1	0.05114952	0.0136335	-0.08714032	-0.009255725	-0.0198049	-0.07618848	0.02543572	0.0006761939	-0.08664032	0.004896186	0.01241581	-0.1754696	-0.06681335	0.02072911	-0.2546406
Ptchd2	0.006702178	0.08159306	0.03307303	-0.03721948	0.009076199	-0.01985022	0.02708973	0.02520509	-0.06462906	0.03369491	0.0130969	-0.06246952	-0.03290004	0.01291061	-0.08000367
Ptdss1	-0.003253454	0.001924979	-0.01665358	0.02920862	0.02149954	-0.007068027	0.0465529	0.04930972	0.005045387	0.0299867	0.03028562	0.07637709	0.02248789	0.04479406	0.08853127
Pten	0.1021035	-0.02522865	0.0663214	0.06984651	-0.01201912	0.06905656	0.02898074	0.01908273	0.07857297	0.05314957	0.0324753	0.09919161	0.1043674	0.08034464	0.08991596
Pter	-0.09056557	0.01636283	-0.0132307	0.004557326	0.1083393	-0.1627651	-0.0381118	0.01801072	-0.06406802	-0.01911315	0.0518662	0.003324874	-0.05185014	0.07235955	0.1022776
Ptgdr	-0.02567553	0.02489197	-0.01843076	-0.02913483	0.05157959	-0.07340713	-0.03172617	0.04357255	-0.06415427	-0.02086684	0.04291744	-0.2357365	-0.04883832	-0.009687527	-0.1021454
Ptgds	-0.07749976	0.02283938	-0.08029726	-0.07976164	0.04284111	-0.2202218	-0.01405612	-0.00903916	-0.1804562	-0.06844602	-0.1545949	-0.1167041	-0.05600814	-0.1203926	-0.09379296
Ptger2	0.06089049	0.003967364	0.02574553	0.01369534	0.03401762	-0.03614764	0.0258861	0.03684906	-0.09152715	0.03676707	-0.02012718	-0.1397215	0.04535269	-0.0992065	-0.3242492
Ptges3	0.09043351	-0.01483256	0.05000998	0.02096726	-0.03909859	0.02272171	0.0255361	0.01620214	0.02603908	0.04066134	0.006504114	0.03968322	0.07864688	0.04503961	0.03374429
Ptges3l	0.1383595	-0.01500435	0.01816921	0.0878667	-0.009487606	-0.04496553	0.06871175	-0.06856975	-0.2163318	0.07849399	-0.06883705	-0.187812	0.07465602	-0.1116997	-0.2276674
Ptgfr	-0.003935975	0.01550207	-0.0518199	-0.006548863	-0.003486201	-0.1201489	0.01030271	0.1016507	-0.07911242	0.01671418	-0.05175778	-0.2892729	0.02922993	-0.001356566	-0.2562883
Ptgfrn	0.03995999	0.05681454	0.01107784	0.05793696	0.04540868	-0.02056322	0.02419876	0.006916874	-0.03330738	0.02311999	0.03688611	-0.0102151	0.01549771	0.056984	-0.06237938
Ptgr2	-0.001090468	0.002370836	-0.03753783	-0.006463284	-0.03844952	-0.003585332	0.02224422	-0.03052937	-0.071386	0.03325786	-0.05588558	-0.07715785	0.02638362	-0.08212835	-0.09036484
Ptgs1	-0.01196267	-0.007578824	-0.08807615	-0.02982779	0.006465743	0.07432063	-0.01652657	0.006015228	0.1866426	-0.03737726	0.02446676	0.08513743	0.04608326	0.02271402	0.2480802
Ptgs2	0.006230287	0.02345855	0.2342856	0.07124017	-0.004976747	0.193155	-0.01381574	-0.02728073	0.2771868	0.09502513	0.01891404	0.3427887	0.08816841	0.005730979	0.3358638
Pthlh	0.1395133	0.01854111	0.2144753	0.1231585	0.01236955	0.08653912	0.028282	-0.04435021	-0.005988012	0.06850673	0.002250774	-0.008379288	0.08611461	-0.1021478	-0.2104757
Ptk2	-0.03794693	0.03119028	-0.00660634	0.04495841	0.04529679	-0.02812668	-0.04840869	-0.008542607	0.01136189	-0.05716072	0.04751769	0.02154716	-0.01123401	0.0583965	0.09156008
Ptk2b	0.04770126	-0.003432037	0.04775646	0.04475401	-0.02637798	-0.06205771	-0.01888311	-0.1015838	-0.2114079	-0.03066953	-0.06059355	-0.2661383	-0.04704397	-0.09942585	-0.2677573
Ptk6	0.006090607	-0.01467921	-0.01942275	0.02473005	-0.02374845	-0.05052098	-0.01037554	-0.07662758	-0.227136	0.01588189	-0.1035601	-0.2640217	-0.04155189	-0.1593877	-0.3734866
Ptk7	-0.06356623	0.05138297	-0.02220563	0.007693704	-0.05388984	-0.1470426	-0.03696461	-0.1143217	-0.2766218	-0.06584715	-0.1214422	-0.3520032	-0.1260737	-0.1585738	-0.2939986
Ptma	-0.005729795	0.02344548	0.03057973	0.02073181	-0.02282982	-0.06291479	0.009705134	-0.02742635	-0.1412147	-0.006175753	-0.03970927	-0.1100987	-0.04860998	-0.08140698	-0.1052502
Ptms	0.04177896	-0.03521019	0.04983808	0.06851318	-0.03500024	-0.1233353	-0.02746327	-0.07841605	-0.1859728	-0.05986794	-0.1236909	-0.1700088	-0.08188213	-0.1360176	-0.1829389
Ptn	0.08433544	0.003962874	0.03434007	0.07775162	0.05728968	0.004279991	0.04076355	-0.02188077	-0.1195929	0.09473005	-0.01489022	-0.1201755	0.09292513	-0.06012912	-0.1053549
Ptov1	0.01482292	0.003522634	0.05351204	0.02612948	0.01660653	-0.04216294	0.0166553	-0.03358276	-0.0513413	-0.008496029	-0.02367823	-0.04434741	0.01554078	-0.02885908	-0.01639631
Ptp4a1	-0.007730195	0.001999848	0.05377349	0.02494567	-0.06842092	0.03061216	0.01822476	0.003801902	-0.02396106	0.01664613	-0.009712381	-0.01260446	0.02319132	-0.03726405	0.03016019
Ptp4a2	0.002566636	0.01026212	0.03910825	-0.01735262	-0.03730397	0.01393545	-0.02833278	-0.05499433	-0.1351684	-0.004988007	-0.05744594	-0.1294463	-0.0510376	-0.09477877	-0.1120529
Ptp4a3	0.01530021	0.04681282	0.1804973	0.1705836	0.02716475	0.1170331	0.1465722	0.04693021	0.2015493	0.09479515	0.08807802	0.236327	0.1343534	0.05417488	0.1993884
Ptpdc1	-0.08975703	0.01053679	0.0170337	-0.0707263	0.03932199	0.05958373	-0.04917525	0.07924237	0.2171236	-0.02167086	0.1231675	0.2014545	-0.007226505	0.1272024	0.293036
Ptpmt1	-0.0008816078	-0.0004496514	0.04382639	0.003472858	0.003765245	0.01798147	0.05515813	-0.02787724	-0.1271308	0.005895324	-0.06484348	-0.08288642	-0.00336441	-0.1045678	-0.05650166
Ptpn1	0.04637886	-0.04662596	0.07540128	0.02880641	-0.01270486	0.06481769	0.03380584	0.01691709	0.09816257	0.05563472	0.009760955	0.1400497	0.09248428	-0.006996826	0.09762648
Ptpn12	0.07622682	-0.0050854	0.05684212	0.02170154	0.01332396	0.01923194	-0.01862165	-0.04653882	-0.1113382	-0.01297249	-0.04498336	-0.1272554	-0.01763485	-0.05091807	-0.08713198
Ptpn14	-0.03505602	0.02197837	-0.09007716	-0.08407983	0.000179908	-0.1955235	-0.005928455	-0.03111232	-0.1153584	0.002564448	-0.05591624	-0.1551312	-0.05544503	-0.1421395	-0.1435561
Ptpn21	-0.00928833	0.06724929	0.003907012	-0.05923694	0.02003347	0.02945396	0.0003934058	0.09585367	0.1272466	0.02997703	0.03103535	0.108317	0.03877985	0.07513835	0.2378983
Ptpn3	-0.03110242	-0.007124736	-0.03422526	-0.02005641	-0.009236091	0.02261983	0.005680747	0.04347612	0.05071808	-0.007738012	-0.08352499	0.2616195	-0.0230522	-0.006940472	0.1098572
Ptpn4	-0.05022161	0.1089535	-0.09691353	-0.0506106	0.009549335	-0.002295243	-0.01590586	0.09062019	0.008964409	-0.02712	0.1045688	0.04713013	-0.08729536	0.08432667	-0.122938
Ptpn5	0.1532666	-0.01286135	0.1020297	0.139965	-0.02088883	-0.09755647	0.06025009	-0.1356813	-0.3625622	0.02591254	-0.1493975	-0.4169731	-0.04118155	-0.1520147	-0.4485409
Ptpn7	0.122221	-0.02244529	0.0902849	0.08882127	-0.08703232	-0.1448603	0.1153105	-0.2115201	-0.9034646	-0.01733189	-0.1954158	-1.013176	-0.1340347	-0.179962	-1.093233
Ptpn9	0.09781695	-0.01737378	0.004810945	0.0297634	-0.001647509	0.04214719	0.04100875	0.03301704	0.1440068	0.05446981	0.06981017	0.158938	0.09201298	0.1034437	0.1544937
Ptpra	-0.002584791	0.008817905	0.01839548	0.001391413	-0.02108173	0.01624241	-0.0180495	-0.01114453	0.0003487925	-0.01531117	0.04078947	0.01786273	-0.0234687	0.03480721	0.04693983
Ptprb	-0.05152223	-0.03879263	-0.06445327	-0.09079969	-0.1362545	0.01998779	-0.09575674	-0.01879726	-0.06703466	0.003362398	-0.1739906	-0.2072225	-0.07730597	-0.1341697	-0.1932929
Ptprc	0.02279453	-0.006069421	-0.09701943	-0.02038342	-0.05131857	0.01845568	-0.001737963	-0.00345958	-0.1229268	-0.01258539	-0.09881575	-0.2061032	-0.07341019	-0.02056219	0.2069568
Ptprd	-0.07168691	0.03206367	-0.1167543	-0.04786615	-0.01926218	-0.05836697	-0.01783748	0.05478147	-0.0213387	0.01961656	-0.004980672	-0.09233996	-0.1072558	0.01762026	-0.1211143
Ptprf	-0.04400603	0.02173983	-0.08520149	-0.05344491	0.00197603	-0.1334956	-0.08966455	-0.01918568	-0.02089038	-0.04894563	0.01230868	-0.08646319	-0.08888992	0.02673718	-0.1018496
Ptprg	-0.01792414	0.02140557	-0.1102411	-0.06253511	-0.05434653	-0.007418942	-0.1295516	0.04640242	-0.03037462	-0.01329064	-0.02491885	-0.0641072	-0.01624687	0.01673131	-0.08546393
Ptprh	0.0203015	-0.05458915	0.01343358	0.006238865	0.1114369	0.1299875	-0.01390639	0.1045225	0.4440544	-0.007310426	0.1154666	0.3581639	0.1315195	0.1066224	0.428165
Ptprk	-0.1432999	0.07971428	-0.1104789	-0.06747572	0.1143267	-0.1447664	-0.09019982	0.07054803	-0.03367018	-0.04756662	0.1120212	-0.05814302	-0.03555289	0.1056485	-0.1100248
Ptprn	0.03556691	0.04587484	0.06597747	0.0722675	0.02228375	0.01811898	0.01383478	-0.03316379	0.01685923	0.007246467	0.0273055	0.0388223	0.01459199	-0.0006891901	-0.002308478
Ptprn2	-0.02677714	0.006691045	-0.09120443	-0.03005821	-0.007424637	-0.03819248	-0.05936634	-0.01498898	-0.04390708	-0.04606432	0.0002985107	-0.04009466	-0.06118016	0.005744968	-0.0174117
Ptpro	0.05775819	0.05893498	0.01883897	0.001426935	0.003923759	0.01989964	0.01094203	0.07076577	0.2328809	0.0775133	0.2148203	0.117478	0.1413325	0.2055558	0.09471378
Ptprr	0.002889313	0.0366411	-0.003066287	0.02473263	0.05559444	0.01946545	-0.05166514	0.01791608	0.03795184	0.000763636	0.07049837	-0.03100147	0.02292036	0.1174315	0.01354448
Ptprt	-0.04423794	-0.009800531	-0.08601134	-0.0104607	-0.06195405	-0.08782893	-0.0855859	0.005964394	-0.04246702	0.01738558	0.01364999	-0.1817072	-0.08163025	-0.007075412	-0.1363033
Ptpru	-0.08347794	0.04326241	-0.1176559	0.03347691	0.1048651	-0.1709381	-0.141749	0.04323992	-0.1143807	0.03364697	0.04253566	-0.1805444	-0.06362764	0.001381574	-0.2225535
Ptprv	0.07368764	0.03530184	-0.09699746	0.04301983	-0.0424358	-0.4352986	0.04029109	-0.1632187	-1.03545	-0.1117538	-0.1444249	-1.223412	-0.3845869	-0.1988579	-1.202276
Ptprz1	-0.04685494	-0.02503555	-0.167576	-0.1263253	-0.06755286	-0.0380451	-0.07507314	0.02825662	-0.05666394	-0.0343062	-0.01324957	-0.1625144	-0.05895713	-0.01434264	-0.1870866
Ptrf	0.01432041	0.02638527	0.1469225	0.02488	-0.003909286	0.05452166	0.05886304	0.07063153	0.08363367	0.1170534	-0.00231107	0.1687123	0.08681009	0.006510246	-0.002643364
Ptrh1	-0.02580605	0.02994782	0.1055975	-0.0004258015	0.07929709	0.03372547	-0.002320713	0.0751396	0.1281949	0.03783618	0.07817758	0.1964214	0.01032091	0.1375859	0.1130093
Ptrh2	0.03489521	0.008984423	0.06075955	0.08133994	-0.005597697	0.02731538	0.01117853	-0.07625176	-0.0402871	-0.01919431	0.007074359	-0.0550177	0.02306377	-0.05249877	0.03591098
Ptrhd1	-0.03670053	0.001269169	-0.005499878	0.02308376	-0.03254932	-0.01552507	-0.04597485	-0.02605035	-0.05425978	-0.05734166	-0.002491398	-0.129387	-0.04120851	-0.0636501	-0.0913533
Pttg1ip	-0.009421616	-0.01341804	0.06300306	0.01388257	-0.01995493	-0.03193506	-0.01660436	-0.06866135	-0.07529216	-0.03193493	-0.07237977	-0.1263695	-0.02553915	-0.1289664	-0.1804257
Ptx4	-0.005901832	-0.001898098	-0.003337178	-0.006986144	0.002556755	0.01620343	-0.01686927	-0.006540881	-0.03717245	-0.00673061	0.07855858	-0.06055329	-0.03825562	0.0438316	0.001034501
Puf60	0.04120841	0.01790104	0.06688127	0.06862382	0.02585934	0.008827071	0.05993256	0.002477757	0.02408478	0.0299182	0.01639254	0.03222914	0.06967758	0.03237456	0.04775741
Pum1	-0.001127918	0.01030548	-0.05977627	0.00897767	0.00884919	-0.02445694	-0.01949358	-0.02403521	-0.01912865	-0.01751259	0.04242501	-0.01576805	-0.006915746	0.05446876	-0.01400844
Pura	-0.01495224	-0.01253173	-0.08816509	-0.02352903	-0.04422127	-0.01986595	-0.02830161	0.002693193	-0.01977782	-0.004689096	-0.001382064	-0.01412293	-0.02938135	0.02479743	-0.03559542
Purb	-0.01397485	-0.007071022	-0.007075348	0.002972207	-0.06660749	0.04302168	-0.03119328	-0.003176097	0.04320254	-0.00830064	-0.009902626	0.03041839	-0.02639134	-0.01094604	0.02782321
Pus1	-0.05487152	0.01308145	0.09115133	-0.01669958	0.06152327	0.05475282	0.06015236	0.07171625	0.206094	0.03608558	0.0707122	0.2695863	0.04014817	0.1425224	0.2683444
Pus7	0.01001648	-0.07039339	-0.04703037	0.01141048	0.001976155	-0.1068269	-0.01058015	-0.02534172	-0.008586066	0.04409685	-0.06152828	-0.003209547	0.008344968	-0.05063964	0.03343222
Pusl1	-0.05750038	-0.03283131	0.05238111	-0.002333996	0.09563599	-0.02205998	-0.001189445	0.01736127	0.0226696	-0.04927697	-0.01579454	0.04190207	-0.01250032	-0.0272934	0.06224924
Pvalb	-0.002347933	0.008424554	0.1001756	0.01448853	-0.01698879	0.07745537	0.0722212	0.04074545	0.1305355	0.04252582	-0.06096453	0.3095419	-0.01112935	0.04074272	0.1267069
Pvr	-0.01095719	-0.02212052	-0.01937832	-0.03323566	-0.05407361	0.1003744	-0.0962506	0.05708657	0.1391804	-0.01938477	0.0180232	0.1609788	0.05448648	0.01716761	0.2845123
Pvrl1	-0.08693164	0.07445508	-0.07702812	-0.02976288	0.0002584295	-0.04634438	0.0005916736	0.09059209	-0.01816332	-0.002694001	0.04655846	-0.1095223	-0.06753584	0.02906653	-0.2206695
Pvrl2	-0.04058675	0.0780663	-0.05504996	0.01150509	-0.06364484	-0.08780596	-0.01464985	-0.005101697	-0.02653113	0.02969735	0.02167972	-0.03181507	0.01701693	0.009283425	0.02713613
Pvrl3	-0.0001504958	-0.02240264	-0.1610352	-0.0864487	-0.05210912	-0.03320712	-0.05310443	0.06145981	0.0009193648	-0.03095632	0.005193136	-0.06336191	-0.03021533	-0.008616984	0.009537117
Pwwp2a	0.02044891	-0.05264168	0.05355714	-0.00737968	-0.06471704	-0.01742749	-0.03231051	-0.08412883	-0.07133665	-0.02747602	-0.07479029	-0.0719807	-0.01036807	-0.09596802	-0.06036166
Pwwp2b	0.03563392	-0.05537155	0.04978542	0.06018553	-0.0570264	-0.09521634	-0.01147637	-0.1579693	-0.3548387	-0.003697699	-0.2216053	-0.4234204	-0.1326813	-0.2484773	-0.4434216
Pxdn	0.02280148	-0.03372107	-0.05237075	0.02891692	-0.04192978	-0.1841176	-0.0260457	-0.1411025	-0.4732628	-0.05526001	-0.1753709	-0.5926899	-0.1672576	-0.208114	-0.5699352
Pxk	-0.01677194	0.02183655	-0.005470904	-0.06193288	0.06619339	0.005373146	0.02211041	0.08262086	0.1012041	0.0175768	0.07503761	0.1362137	0.002592936	0.1323226	0.1042896
Pxmp2	0.03232375	0.05502857	0.1046186	0.03816108	0.1184569	0.01822196	0.1088002	0.05343752	0.07689386	0.0411981	0.03739411	0.05797327	0.07429351	0.04145165	-0.0792364
Pxmp4	-0.03237056	0.007144247	0.05462156	0.002476443	-0.01433675	0.01987796	-0.001215659	-0.03401436	-0.03682782	-0.0471017	-0.01684451	-0.03286546	-0.01532947	-0.06857029	-0.06419892
Pxn	-0.005517954	0.03685134	0.0007451041	0.0400225	0.03615054	0.04994975	0.007207342	0.06363182	0.1093492	0.04007068	0.07595267	-0.02303155	0.07050896	0.01952882	-0.01203329
Pxylp1	-0.1355653	0.03036862	0.0203723	-0.048405	0.03571882	-0.1009572	-0.1023474	-0.03762616	-0.1058223	-0.09799015	-0.04043933	-0.2128738	-0.1364982	-0.02125769	-0.10858
Pycr1	-0.0731704	0.007459676	-0.01490987	-0.05429829	-0.05940238	-0.03218874	0.009354553	-0.007375791	-0.1808808	-0.00819684	-0.1282419	-0.1253794	-0.0525598	-0.1514893	-0.2039619
Pycr2	-0.02863134	-0.02211336	0.09026853	0.05950185	0.08306497	-0.009463342	0.06829886	0.0009991627	0.005833767	0.02990521	-0.001096256	0.0353757	0.06717285	0.03437991	0.03193937
Pycrl	0.04147293	-0.002750573	0.01280471	0.03549541	0.06025993	-0.05836248	0.09522293	0.05749263	0.0002143009	0.01290665	0.05325005	0.03904999	0.04098274	0.06608182	-0.03730218
Pydc3	-0.03078166	0.005696501	-0.01865534	-0.02502975	-0.003401071	-0.02414176	-0.007202571	-0.0008427489	-0.07485812	-0.01003321	0.02625861	-0.1814277	-0.03486823	0.009082904	-0.03041365
Pygb	0.001649845	0.006937446	-0.0736208	-0.03069375	0.008414928	-0.05095642	-0.005212748	0.02188513	-0.03236544	0.02504764	-0.008186895	-0.1013986	0.005729718	-0.042065	-0.1097649
